03/03/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
03, 09:53, E24, 16, Overcast, BKN020OVC085, 13.3, 7.8, 13.9, 2.2, 70%, NA, NA, 75.74, 1009.7, , , 
---
Minute since start, Events per minute
1, 80
2, 81
3, 78
4, 95
5, 88
6, 101
7, 102
8, 68
9, 92
10, 77
11, 84
12, 77
13, 85
14, 101
15, 93
16, 91
17, 91
18, 92
19, 99
20, 79
21, 81
22, 88
23, 96
24, 85
25, 84
26, 92
27, 91
28, 95
29, 97
30, 85
31, 79
32, 89
33, 91
34, 109
35, 90
36, 91
37, 98
38, 74
39, 89
40, 93
41, 75
42, 79
43, 93
44, 89
45, 72
46, 88
47, 83
48, 92
49, 73
50, 90
51, 91
52, 90
53, 63
54, 85
55, 80
56, 94
57, 76
58, 86
59, 94
60, 87
