03/05/21 03:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 04:53, Calm, 16, Fair, CLR, 5, 2.8, , , 86%, NA, NA, 76.66, 1021.8, , , 
---
Minute since start, Events per minute
1, 86
2, 91
3, 84
4, 87
5, 94
6, 81
7, 100
8, 83
9, 95
10, 79
11, 88
12, 79
13, 77
14, 75
15, 88
16, 75
17, 83
18, 85
19, 82
20, 80
21, 96
22, 76
23, 80
24, 78
25, 83
26, 78
27, 86
28, 74
29, 82
30, 84
31, 76
32, 87
33, 77
34, 97
35, 64
36, 77
37, 77
38, 66
39, 76
40, 92
41, 82
42, 80
43, 84
44, 81
45, 85
46, 98
47, 88
48, 77
49, 80
50, 89
51, 84
52, 84
53, 68
54, 89
55, 81
56, 79
57, 89
58, 85
59, 76
60, 79
