03/03/21 22:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
03, 23:53, Calm, 16, Fair, CLR, 5, 2.8, , , 86%, NA, NA, 76.43, 1018.8, , , 
---
Minute since start, Events per minute
1, 96
2, 85
3, 101
4, 80
5, 88
6, 64
7, 88
8, 77
9, 87
10, 88
11, 87
12, 88
13, 90
14, 69
15, 88
16, 88
17, 80
18, 86
19, 83
20, 84
21, 80
22, 93
23, 83
24, 98
25, 81
26, 68
27, 85
28, 71
29, 98
30, 67
31, 88
32, 63
33, 98
34, 78
35, 74
36, 78
37, 86
38, 85
39, 78
40, 90
41, 80
42, 88
43, 99
44, 92
45, 87
46, 101
47, 81
48, 82
49, 83
50, 73
51, 71
52, 98
53, 78
54, 67
55, 70
56, 93
57, 84
58, 77
59, 88
60, 101
