03/07/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
07, 10:53, SE10, 16, Overcast, OVC025, 14.4, 9.4, , , 72%, NA, NA, 76.4, 1018.6, , , 
---
Minute since start, Events per minute
1, 83
2, 76
3, 106
4, 96
5, 86
6, 71
7, 81
8, 78
9, 82
10, 84
11, 90
12, 98
13, 84
14, 87
15, 86
16, 75
17, 81
18, 75
19, 85
20, 86
21, 82
22, 88
23, 85
24, 102
25, 93
26, 79
27, 71
28, 80
29, 80
30, 86
31, 94
32, 101
33, 66
34, 92
35, 69
36, 71
37, 81
38, 82
39, 98
40, 82
41, 89
42, 86
43, 68
44, 87
45, 65
46, 70
47, 70
48, 101
49, 87
50, 90
51, 83
52, 94
53, 87
54, 82
55, 86
56, 77
57, 81
58, 92
59, 81
60, 81
