03/22/21 04:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 05:53, W8, 16, Fair, CLR, 11.7, 2.2, , , 52%, NA, NA, 76.45, 1019.1, , , 
---
Minute since start, Events per minute
1, 92
2, 78
3, 68
4, 84
5, 91
6, 73
7, 74
8, 80
9, 90
10, 80
11, 82
12, 81
13, 68
14, 81
15, 77
16, 76
17, 94
18, 83
19, 73
20, 88
21, 91
22, 88
23, 94
24, 77
25, 76
26, 85
27, 93
28, 85
29, 90
30, 88
31, 89
32, 75
33, 96
34, 81
35, 83
36, 95
37, 87
38, 91
39, 84
40, 89
41, 75
42, 82
43, 84
44, 92
45, 73
46, 92
47, 86
48, 85
49, 85
50, 79
51, 79
52, 82
53, 88
54, 80
55, 85
56, 84
57, 82
58, 93
59, 94
60, 85
