03/13/21 21:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
13, 19:53, W11, 16, Fair, CLR, 11.7, 6.1, , , 69%, NA, NA, 76.71, 1022.5, , , 
---
Minute since start, Events per minute
1, 94
2, 105
3, 88
4, 78
5, 81
6, 91
7, 79
8, 75
9, 84
10, 88
11, 80
12, 86
13, 77
14, 67
15, 78
16, 81
17, 86
18, 80
19, 74
20, 87
21, 70
22, 83
23, 88
24, 86
25, 82
26, 77
27, 58
28, 83
29, 79
30, 83
31, 85
32, 69
33, 71
34, 102
35, 64
36, 94
37, 79
38, 79
39, 78
40, 90
41, 92
42, 74
43, 71
44, 76
45, 82
46, 87
47, 80
48, 85
49, 91
50, 80
51, 93
52, 101
53, 65
54, 79
55, 72
56, 91
57, 84
58, 80
59, 92
60, 86
