03/19/21 03:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 02:53, Calm, 16, Fair, CLR, 9.4, 7.2, , , 86%, NA, NA, 76.53, 1020.3, , , 
---
Minute since start, Events per minute
1, 63
2, 77
3, 72
4, 78
5, 83
6, 68
7, 75
8, 73
9, 85
10, 81
11, 89
12, 84
13, 88
14, 77
15, 87
16, 91
17, 75
18, 88
19, 90
20, 77
21, 75
22, 90
23, 77
24, 92
25, 85
26, 71
27, 85
28, 75
29, 81
30, 82
31, 69
32, 89
33, 81
34, 79
35, 83
36, 82
37, 80
38, 66
39, 101
40, 67
41, 97
42, 81
43, 82
44, 93
45, 105
46, 89
47, 89
48, 60
49, 80
50, 89
51, 89
52, 87
53, 92
54, 88
55, 93
56, 86
57, 71
58, 89
59, 87
60, 95
