02/19/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 23:53, N11, 16, Fair, CLR, 13.9, 7.8, , , 67%, NA, NA, 76.53, 1020.1, , , 
---
Minute since start, Events per minute
1, 83
2, 89
3, 82
4, 92
5, 97
6, 89
7, 89
8, 77
9, 86
10, 80
11, 76
12, 88
13, 98
14, 94
15, 81
16, 90
17, 96
18, 76
19, 91
20, 71
21, 67
22, 82
23, 86
24, 75
25, 72
26, 81
27, 87
28, 99
29, 78
30, 73
31, 78
32, 71
33, 67
34, 85
35, 85
36, 70
37, 83
38, 76
39, 77
40, 77
41, 74
42, 86
43, 83
44, 82
45, 86
46, 66
47, 98
48, 65
49, 93
50, 87
51, 90
52, 87
53, 80
54, 73
55, 83
56, 65
57, 87
58, 66
59, 79
60, 74
