02/19/21 09:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
19, 09:53, SE13, 16, Fair, CLR, 14.4, 6.1, 14.4, 2.8, 58%, NA, NA, 76.86, 1024.6, , , 
---
Minute since start, Events per minute
1, 89
2, 79
3, 82
4, 83
5, 79
6, 90
7, 81
8, 96
9, 87
10, 76
11, 69
12, 73
13, 85
14, 85
15, 73
16, 108
17, 84
18, 74
19, 80
20, 89
21, 81
22, 91
23, 83
24, 89
25, 84
26, 87
27, 64
28, 98
29, 74
30, 96
31, 83
32, 87
33, 73
34, 75
35, 71
36, 85
37, 90
38, 80
39, 96
40, 91
41, 90
42, 85
43, 82
44, 78
45, 74
46, 93
47, 86
48, 82
49, 73
50, 99
51, 76
52, 86
53, 75
54, 78
55, 90
56, 98
57, 81
58, 91
59, 83
60, 84
