03/02/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
, , , , , , , , , , , , , , , , , 
---
Minute since start, Events per minute
1, 78
2, 89
3, 71
4, 96
5, 79
6, 74
7, 98
8, 100
9, 92
10, 108
11, 78
12, 83
13, 96
14, 78
15, 82
16, 99
17, 85
18, 74
19, 74
20, 83
21, 78
22, 82
23, 88
24, 105
25, 80
26, 81
27, 72
28, 86
29, 100
30, 84
31, 75
32, 83
33, 85
34, 79
35, 77
36, 97
37, 88
38, 83
39, 75
40, 84
41, 92
42, 83
43, 82
44, 86
45, 87
46, 70
47, 78
48, 74
49, 83
50, 80
51, 92
52, 86
53, 75
54, 73
55, 100
56, 92
57, 81
58, 88
59, 78
60, 93
