03/05/21 17:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
05, 17:53, SW5, 16, Fair, CLR, 14.4, 10, , , 75%, NA, NA, 76.28, 1016.7, , , 
---
Minute since start, Events per minute
1, 70
2, 86
3, 77
4, 77
5, 100
6, 86
7, 94
8, 77
9, 86
10, 78
11, 63
12, 83
13, 74
14, 81
15, 64
16, 76
17, 81
18, 96
19, 93
20, 94
21, 83
22, 90
23, 79
24, 86
25, 86
26, 60
27, 97
28, 75
29, 83
30, 66
31, 97
32, 104
33, 68
34, 98
35, 90
36, 85
37, 73
38, 87
39, 94
40, 103
41, 80
42, 81
43, 70
44, 87
45, 76
46, 89
47, 81
48, 75
49, 83
50, 102
51, 84
52, 78
53, 83
54, 83
55, 85
56, 77
57, 79
58, 97
59, 89
60, 94
