02/22/21 02:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
22, 02:53, Calm, 16, Fair, CLR, 5.6, 1.7, , , 76%, NA, NA, 76.78, 1023.7, , , 
---
Minute since start, Events per minute
1, 79
2, 95
3, 84
4, 76
5, 75
6, 71
7, 74
8, 90
9, 87
10, 86
11, 84
12, 83
13, 66
14, 81
15, 91
16, 86
17, 67
18, 93
19, 79
20, 81
21, 68
22, 84
23, 75
24, 80
25, 99
26, 91
27, 106
28, 76
29, 78
30, 83
31, 90
32, 84
33, 94
34, 93
35, 77
36, 80
37, 85
38, 99
39, 92
40, 81
41, 83
42, 72
43, 84
44, 80
45, 84
46, 98
47, 84
48, 81
49, 80
50, 70
51, 71
52, 88
53, 94
54, 93
55, 78
56, 87
57, 87
58, 70
59, 84
60, 91
