02/23/21 23:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
23, 23:53, Calm, 16, Fair, CLR, 10, 5.6, , , 74%, NA, NA, 76.17, 1015.4, , , 
---
Minute since start, Events per minute
1, 89
2, 79
3, 76
4, 78
5, 64
6, 94
7, 82
8, 84
9, 101
10, 67
11, 82
12, 85
13, 76
14, 79
15, 87
16, 95
17, 96
18, 98
19, 84
20, 81
21, 77
22, 83
23, 89
24, 93
25, 77
26, 83
27, 80
28, 82
29, 72
30, 88
31, 81
32, 79
33, 78
34, 103
35, 85
36, 84
37, 80
38, 84
39, 78
40, 72
41, 84
42, 91
43, 87
44, 90
45, 76
46, 80
47, 80
48, 80
49, 82
50, 92
51, 80
52, 72
53, 74
54, 93
55, 69
56, 98
57, 86
58, 72
59, 99
60, 88
