03/01/21 03:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
01, 03:53, Calm, 16, Fair, CLR, 5.6, -2.2, 8.9, 4.4, 58%, NA, NA, 76.61, 1021.2, , , 
---
Minute since start, Events per minute
1, 92
2, 90
3, 92
4, 96
5, 82
6, 99
7, 82
8, 96
9, 66
10, 92
11, 80
12, 75
13, 90
14, 79
15, 82
16, 84
17, 88
18, 108
19, 84
20, 82
21, 88
22, 86
23, 88
24, 87
25, 92
26, 98
27, 79
28, 90
29, 75
30, 113
31, 78
32, 82
33, 87
34, 94
35, 93
36, 96
37, 72
38, 78
39, 69
40, 81
41, 98
42, 87
43, 99
44, 82
45, 87
46, 92
47, 76
48, 95
49, 90
50, 80
51, 92
52, 96
53, 66
54, 89
55, 73
56, 80
57, 79
58, 103
59, 90
60, 98
