03/02/21 22:59:01
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
02, 22:53, Calm, 16, Fair, CLR, 6.7, 4.4, , , 85%, NA, NA, 75.82, 1010.7, , , 
---
Minute since start, Events per minute
1, 88
2, 87
3, 91
4, 87
5, 94
6, 87
7, 87
8, 90
9, 98
10, 75
11, 90
12, 90
13, 87
14, 99
15, 97
16, 74
17, 93
18, 93
19, 83
20, 76
21, 89
22, 80
23, 83
24, 74
25, 87
26, 89
27, 74
28, 96
29, 90
30, 93
31, 98
32, 80
33, 80
34, 78
35, 77
36, 74
37, 87
38, 101
39, 80
40, 74
41, 91
42, 83
43, 82
44, 97
45, 101
46, 80
47, 80
48, 100
49, 107
50, 77
51, 85
52, 96
53, 76
54, 80
55, 87
56, 75
57, 71
58, 81
59, 68
60, 86
